,author_id,text,id,created_at.x,location,name,username,actor,allsides_url,bias_rating
5011,2884771,"The Biden administration could offer around $450,000 a person in compensation to migrant families. Meanwhile, roughly 5,000 are journeying north through Mexico. https://t.co/m66ovk1K46",1454180541977309187,2021-10-29T20:17:13.000Z,"New York, NY",Newsweek,Newsweek,News Media,https://www.allsides.com/news-source/newsweek,73
5012,20545835,"TRUMP: ""I hope everyone is watching the MASSIVE Caravan pouring through Mexico and headed to our Country. This must be stopped... Just nine months ago, we had the strongest Border in our Nation’s history. This should have never happened!"" https://t.co/8cWKAQqAXN",1453606430779461632,2021-10-28T06:15:54.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
5013,20545835,"Former President Donald Trump on Wednesday said a caravan of Central American and Caribbean migrants ""must be stopped"" before it reaches the U.S.-Mexico border.https://t.co/NswAHwDFPf",1453427630619836417,2021-10-27T18:25:25.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
5014,20545835,"Hundreds of migrants from Central America and the Caribbean trekked across Mexico on Wednesday, the latest in a series of caravans that have sought to reach the U.S. border in recent months.https://t.co/2WEcipjkwn",1453382341175382019,2021-10-27T15:25:27.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
5015,20545835,"Mark Morgan gives insight on another large migrant caravan coming to the southern border on Tuesday's Wake Up America. 

""This administration is not being transparent with [U.S.] Intelligence."" https://t.co/9ymJaEguLA",1453014041123860480,2021-10-26T15:01:57.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
5016,45190383,"Yet another caravan of thousands of illegal migrants is making its way towards our southern border.

The networks have made no mention of it, as they desperately try to cover up the border crisis. https://t.co/yGFammVTfL",1452999707655999488,2021-10-26T14:05:00.000Z,DC Metro Area,NewsBusters,newsbusters,News Media,https://www.allsides.com/news-source/newsbusters,75
5017,1209936918,2k-strong migrant caravan advances toward U.S. border - https://t.co/WpzN0odAOb #OANN,1452746815623733252,2021-10-25T21:20:06.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5018,17469289,"Migrant caravan of 2,000 in Mexico continues march to the US https://t.co/RRY1PWEyNm https://t.co/fCmaBzTsfx",1452628814467637254,2021-10-25T13:31:12.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5019,45190383,"Yet another migrant caravan, estimated to be around 95,000 people, is marching towards our southern border.

Networks like @UnivisionNews and @TelemundoNews can't contain their excitement. https://t.co/171U0bDYKb",1451899960375533574,2021-10-23T13:15:00.000Z,DC Metro Area,NewsBusters,newsbusters,News Media,https://www.allsides.com/news-source/newsbusters,75
5020,45190383,"The American activist leading a huge migrant caravan promised he was ""ready for war"" if the National Guard didn't let the caravan through.

The networks censored any mention of it. https://t.co/v3WR9sUN6n",1447951442677952513,2021-10-12T15:45:00.000Z,DC Metro Area,NewsBusters,newsbusters,News Media,https://www.allsides.com/news-source/newsbusters,75
5021,16686144,"The migrant caravan of late 2018 left an estimated 1,500 migrants stranded along the U.S.-Mexico border in Tijuana. @tlpix visited Casa de Luz, a shelter that is providing a home to some of the most vulnerable among them. 
https://t.co/qg1RJqfN3h",1435586218461384709,2021-09-08T12:50:01.000Z,"NYC, London, Paris, Hong Kong",New York Times Opinion,nytopinion,News Media,https://www.allsides.com/news-source/new-york-times-opinion-media-bias,71
5022,1209936918,"Yet another migrant caravan headed for U.S. border, Biden and Harris under fire for ongoing migrant crisis - https://t.co/qi0dGfzd2M #OANN",1434677279339139078,2021-09-06T00:38:13.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5023,20545835,"Migrant caravans are re-emerging, despite Mexico's efforts to thwart throngs of people moving together to seek entry into the United States. https://t.co/rxfHZ8srnK",1434646337560088576,2021-09-05T22:35:15.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
5024,17469289,400-strong migrant caravan from Mexico headed for US border https://t.co/twcalxbauX https://t.co/DP7wSQ67SN,1434559678118248450,2021-09-05T16:50:54.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5025,17469289,President of Guatemala warns of new migrant caravan https://t.co/hhohtnzLiB https://t.co/LAudWSpgKx,1376945115080577026,2021-03-30T17:11:12.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5026,1209936918,Are narco-traffickers behind the new migrant caravan? https://t.co/m0VC6QN46Q #OANN @rpollockDC,1356980419879571457,2021-02-03T14:58:38.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5027,1209936918,Analysis: Biden’s immigration policies may fuel migrant caravan crisis at southern border - https://t.co/hv00BtThxK #OANN https://t.co/wGzfHs9n8P,1353537053523288066,2021-01-25T02:55:55.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5028,2884771,Guatemalan police block migrant caravan as Biden prepares citizenship plan https://t.co/gyjkuEWAFa,1351749046122250240,2021-01-20T04:31:01.000Z,"New York, NY",Newsweek,Newsweek,News Media,https://www.allsides.com/news-source/newsweek,73
5029,45190383,"The media are turning a blind eye towards the migrant caravans that are on their way to America, as even they know that Joe Biden's promise of amnesty is drawing them. https://t.co/0wMz1V1AUy",1351604085741543424,2021-01-19T18:55:00.000Z,DC Metro Area,NewsBusters,newsbusters,News Media,https://www.allsides.com/news-source/newsbusters,75
5030,17469289,Today's cover: Migrant caravan stopped near Guatemala border on their way to the US https://t.co/tX0IaxEsVZ https://t.co/bsuIWFXyFO,1351556624209616897,2021-01-19T15:46:24.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5031,45190383,Jorge Ramos is telling the growing migrant caravans heading to America that the border isn't open... At least not yet. https://t.co/7vwhh3fItN,1351546097949356034,2021-01-19T15:04:34.000Z,DC Metro Area,NewsBusters,newsbusters,News Media,https://www.allsides.com/news-source/newsbusters,75
5032,45190383,"Still a political ploy by Trump? What will Biden do? ABC, CBS, NBC skip violent caravan storming into Guatemala, headed for U.S. https://t.co/0wMz1V1AUy",1351477952001798144,2021-01-19T10:33:47.000Z,DC Metro Area,NewsBusters,newsbusters,News Media,https://www.allsides.com/news-source/newsbusters,75
5033,5392522,"Guillermo Díaz, Guatemala's top immigration official, says that since Friday 7k-8k Hondurans have crossed in to Guatemala in an ""irregular"" manner.  

""We are very concerned about this situation,"" Díaz says in a video on his department's Facebook page. https://t.co/VrUrFRA3z7",1351344142023057408,2021-01-19T01:42:04.000Z,NA,NPR,NPR,NA,NA,NA
5034,17469289,Migrant caravan stopped near Guatemala border on their way to the US https://t.co/rRc8svJsNc https://t.co/xrIiqUyq5W,1351308650263027714,2021-01-18T23:21:02.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5035,17469289,Migrant caravan stopped near Guatemala border on their way to the US https://t.co/5ujLS1UqBY https://t.co/pcKGDHUPDe,1351261231366234114,2021-01-18T20:12:37.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5036,17469289,"Guatemala forces stall migrant caravan with tear gas, batons https://t.co/KsetPxjYas https://t.co/jymVhaREwf",1351218668655538182,2021-01-18T17:23:29.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5037,1209936918,Guatemalan security forces clash with migrant caravan - https://t.co/kTCWzEPT57 #OANN https://t.co/Es3Z0a3EE4,1351206256594325505,2021-01-18T16:34:10.000Z,NA,One America News,OANN,News Media,https://www.allsides.com/news-source/one-america-news-network-media-bias,75
5038,17469289,Migrant caravan on the move in Honduras in uncertain times https://t.co/w7Y88IRdyl https://t.co/HIIkw7xUzG,1350610820074504192,2021-01-17T01:08:07.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5039,17469289,Clashes reported as migrant caravan attempts to cross into Guatemala https://t.co/OLU0Ym4MZB https://t.co/PHYt2UQYWM,1350551463244783617,2021-01-16T21:12:15.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5040,17469289,Migrant caravan on the move in Honduras in uncertain times https://t.co/Petu5m956o https://t.co/XdpHbMHQ0V,1350166070464753664,2021-01-15T19:40:50.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5041,20545835,ICYMI: Migrant caravans head to US border https://t.co/BiYZX7E98k https://t.co/aVUGRqChiV,1337421902277697542,2020-12-11T15:40:04.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
5042,14437914,Hundreds of Hondurans trying to start a new caravan to reach the U.S. border were stopped by Honduran security personnel Thursday before they even reached the border with neighboring Guatemala. https://t.co/Ztr9mhEZtd,1337200895428354051,2020-12-11T01:01:52.000Z,"Arlington, VA | New York, NY",PBS NewsHour,NewsHour,News Media,https://www.allsides.com/news-source/pbs-newshour,73
5043,20545835,Migrant caravans head to US border https://t.co/OZpGQfFGaa,1336755040900550656,2020-12-09T19:30:12.000Z,United States,Newsmax,newsmax,News Media,https://www.allsides.com/news-source/newsmax,74
5044,45564482,"In 2018, President Trump cranked up the threat of a migrant caravan. Now he's running the same play with protesters in Portland, and it's not working at all. @jonathanchait writes https://t.co/6b6bsl4avh",1288676645696675841,2020-07-30T03:23:49.000Z,"New York, NY",New York Magazine,NYMag,News Media,https://www.allsides.com/news-source/new-york-magazine,71
5045,45564482,"In 2018, President Trump cranked up the threat of a migrant caravan. Now he's running the same play with protesters in Portland, and it's not working at all. @jonathanchait writes https://t.co/uXRooIsITE",1288448016786104320,2020-07-29T12:15:20.000Z,"New York, NY",New York Magazine,NYMag,News Media,https://www.allsides.com/news-source/new-york-magazine,71
5046,17469289,Normalcy returns to Guatemala-Mexico border after latest migrant caravan https://t.co/4XeMRZ8XlU https://t.co/rhhyy8xWZN,1221659371467354113,2020-01-27T05:01:06.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5047,5392522,"When Mexican officials fought to stop hundreds of migrants from crossing into Mexico from Guatemala, chaos broke out — and a mother was separated from her 5-year-old daughter and she feared the worst. https://t.co/BEzibNGSo7",1221372721105461248,2020-01-26T10:02:03.000Z,NA,NPR,NPR,NA,NA,NA
5048,5392522,"When Mexican officials fought to stop hundreds of migrants from crossing into Mexico from Guatemala, chaos broke out — and a mother was separated from her 5-year-old daughter and she feared the worst.

Late the next day, they were reunited. https://t.co/22PvBeqwfG",1221074514882322432,2020-01-25T14:17:05.000Z,NA,NPR,NPR,NA,NA,NA
5049,17469289,Normalcy returns to Guatemala-Mexico border after latest migrant caravan https://t.co/KgJAmeumoC https://t.co/5KHa9CmGX1,1220826178422026241,2020-01-24T21:50:17.000Z,"New York, NY",New York Post,nypost,News Media,https://www.allsides.com/news-source/new-york-post,74
5050,5392522,"When Mexican officials fought to stop hundreds of migrant from crossing into Mexico from Guatemala, chaos broke out — and a mother was separated from her 5-year-old daughter.

On late Tuesday, the two were reunited.
https://t.co/22NgIrxLd6",1220181372595294208,2020-01-23T03:08:03.000Z,NA,NPR,NPR,NA,NA,NA
5051,9783422,"The migrant caravan crossed the Suchiate River into Mexico, but faced Mexican National Guard troops on the other side.
https://t.co/YTbeuLKzkb",1219613125785374720,2020-01-21T13:30:03.000Z,Your TV,Newsy,Newsy,News Media,https://www.allsides.com/news-source/newsy-media-bias,73
